date,daily_ave
2006-09-21T00:00:00Z,2409.9583333333335
2006-09-22T00:00:00Z,2358.5833333333335
2006-09-23T00:00:00Z,3183.2916666666665
2006-09-24T00:00:00Z,3351.9583333333335
2006-09-25T00:00:00Z,2613.3333333333335
2006-09-26T00:00:00Z,2505
2006-09-27T00:00:00Z,2499.125
2006-09-28T00:00:00Z,2472.0416666666665
2006-09-29T00:00:00Z,2391.9583333333335
2006-09-30T00:00:00Z,2605.7083333333335
2006-10-01T00:00:00Z,2752.375
2006-10-02T00:00:00Z,2602.9166666666665
2006-10-03T00:00:00Z,2634.625
2006-10-04T00:00:00Z,2813.6666666666665
2006-10-05T00:00:00Z,2798.375
2006-10-06T00:00:00Z,2492.375
2006-10-07T00:00:00Z,3030.9583333333335
2006-10-08T00:00:00Z,2838.7083333333335
2006-10-09T00:00:00Z,2639.2916666666665
2006-10-10T00:00:00Z,2634.9583333333335
2006-10-11T00:00:00Z,2479.5833333333335
2006-10-12T00:00:00Z,2489.375
2006-10-13T00:00:00Z,2833.1666666666665
2006-10-14T00:00:00Z,3461.7083333333335
2006-10-15T00:00:00Z,3521
2006-10-16T00:00:00Z,3132
2006-10-17T00:00:00Z,2859.6666666666665
2006-10-18T00:00:00Z,2606.625
2006-10-19T00:00:00Z,2437
2006-10-20T00:00:00Z,2388.2916666666665
2006-10-21T00:00:00Z,2968.0416666666665
2006-10-22T00:00:00Z,3290.9583333333335
2006-10-23T00:00:00Z,3358.0416666666665
2006-10-24T00:00:00Z,3899.9166666666665
2006-10-25T00:00:00Z,3902.7083333333335
2006-10-26T00:00:00Z,3774.375
2006-10-27T00:00:00Z,3392.375
2006-10-28T00:00:00Z,2914.7916666666665
2006-10-29T00:00:00Z,3236.4583333333335
2006-10-30T00:00:00Z,2816.6666666666665
2006-10-31T00:00:00Z,2546.9583333333335
2006-11-01T00:00:00Z,2539.2916666666665
2006-11-02T00:00:00Z,2680.4166666666665
2006-11-03T00:00:00Z,3936.6666666666665
2006-11-04T00:00:00Z,4643.625
2006-11-05T00:00:00Z,4551.666666666667
2006-11-06T00:00:00Z,3966.9166666666665
2006-11-07T00:00:00Z,3557.2916666666665
2006-11-08T00:00:00Z,2764
2006-11-09T00:00:00Z,2614.7083333333335
2006-11-10T00:00:00Z,2687.625
2006-11-11T00:00:00Z,2563
2006-11-12T00:00:00Z,3179.9166666666665
2006-11-13T00:00:00Z,3010.4166666666665
2006-11-14T00:00:00Z,2813.5833333333335
2006-11-15T00:00:00Z,3282.6666666666665
2006-11-16T00:00:00Z,2610.4166666666665
2006-11-17T00:00:00Z,3150.3333333333335
2006-11-18T00:00:00Z,3809.3333333333335
2006-11-19T00:00:00Z,4146.791666666667
2006-11-20T00:00:00Z,4006.2916666666665
2006-11-21T00:00:00Z,4542.916666666667
2006-11-22T00:00:00Z,4631.041666666667
2006-11-23T00:00:00Z,3744.75
2006-11-24T00:00:00Z,3385.9583333333335
2006-11-25T00:00:00Z,3780.0416666666665
2006-11-26T00:00:00Z,3823.9583333333335
2006-11-27T00:00:00Z,3571
2006-11-28T00:00:00Z,3317.625
2006-11-29T00:00:00Z,2901.5833333333335
2006-11-30T00:00:00Z,2618.0416666666665
2006-12-01T00:00:00Z,2475.75
2006-12-02T00:00:00Z,3691.3333333333335
2006-12-03T00:00:00Z,4143.333333333333
2006-12-04T00:00:00Z,4331.958333333333
2006-12-05T00:00:00Z,4651.25
2006-12-06T00:00:00Z,4603.208333333333
2006-12-07T00:00:00Z,4215
2006-12-08T00:00:00Z,5783.833333333333
2006-12-09T00:00:00Z,5739.708333333333
2006-12-10T00:00:00Z,4687
2006-12-11T00:00:00Z,4028.2916666666665
2006-12-12T00:00:00Z,4229.333333333333
2006-12-13T00:00:00Z,3634.75
2006-12-14T00:00:00Z,3715.625
2006-12-15T00:00:00Z,3474.3333333333335
2006-12-16T00:00:00Z,3617.125
2006-12-17T00:00:00Z,3714.6666666666665
2006-12-18T00:00:00Z,3228
2006-12-19T00:00:00Z,3272.3333333333335
2006-12-20T00:00:00Z,4263.666666666667
2006-12-21T00:00:00Z,3828
2006-12-22T00:00:00Z,3310
2006-12-23T00:00:00Z,3097.3333333333335
2006-12-24T00:00:00Z,3967.3333333333335
2006-12-25T00:00:00Z,4318.583333333333
2006-12-26T00:00:00Z,3874.9583333333335
2006-12-27T00:00:00Z,4266.333333333333
2006-12-28T00:00:00Z,4509.625
2006-12-29T00:00:00Z,4171.916666666667
2006-12-30T00:00:00Z,3838
2006-12-31T00:00:00Z,3569.0833333333335
2007-01-01T00:00:00Z,3354.5833333333335
2007-01-02T00:00:00Z,3882
2007-01-03T00:00:00Z,4328.625
2007-01-04T00:00:00Z,3209.375
2007-01-05T00:00:00Z,2603.1666666666665
2007-01-06T00:00:00Z,2709.3333333333335
2007-01-07T00:00:00Z,3499.6666666666665
2007-01-08T00:00:00Z,3395.375
2007-01-09T00:00:00Z,4639.291666666667
2007-01-10T00:00:00Z,4763.958333333333
2007-01-11T00:00:00Z,5077.708333333333
2007-01-12T00:00:00Z,3750.0416666666665
2007-01-13T00:00:00Z,3170.6666666666665
2007-01-14T00:00:00Z,2822.9583333333335
2007-01-15T00:00:00Z,2762.3333333333335
2007-01-16T00:00:00Z,3263.0416666666665
2007-01-17T00:00:00Z,4839
2007-01-18T00:00:00Z,5512.625
2007-01-19T00:00:00Z,4354.25
2007-01-20T00:00:00Z,4786.25
2007-01-21T00:00:00Z,5326.416666666667
2007-01-22T00:00:00Z,4701.708333333333
2007-01-23T00:00:00Z,4231.041666666667
2007-01-24T00:00:00Z,4645.291666666667
2007-01-25T00:00:00Z,4925.666666666667
2007-01-26T00:00:00Z,5000.333333333333
2007-01-27T00:00:00Z,4107.333333333333
2007-01-28T00:00:00Z,4116.291666666667
2007-01-29T00:00:00Z,5969.083333333333
2007-01-30T00:00:00Z,5013.708333333333
2007-01-31T00:00:00Z,5314.666666666667
2007-02-01T00:00:00Z,5440.541666666667
2007-02-02T00:00:00Z,4827.375
2007-02-03T00:00:00Z,5210.666666666667
2007-02-04T00:00:00Z,5442.041666666667
2007-02-05T00:00:00Z,5835.75
2007-02-06T00:00:00Z,6151.625
2007-02-07T00:00:00Z,4403.625
2007-02-08T00:00:00Z,4793.041666666667
2007-02-09T00:00:00Z,5461.375
2007-02-10T00:00:00Z,5126.791666666667
2007-02-11T00:00:00Z,5415.958333333333
2007-02-12T00:00:00Z,4513.041666666667
2007-02-13T00:00:00Z,4715.708333333333
2007-02-14T00:00:00Z,4901.416666666667
2007-02-15T00:00:00Z,5703.958333333333
2007-02-16T00:00:00Z,5559.416666666667
2007-02-17T00:00:00Z,5940.125
2007-02-18T00:00:00Z,5352.416666666667
2007-02-19T00:00:00Z,5287.708333333333
2007-02-20T00:00:00Z,3805.2916666666665
2007-02-21T00:00:00Z,2913
2007-02-22T00:00:00Z,3109.6666666666665
2007-02-23T00:00:00Z,3843.6666666666665
2007-02-24T00:00:00Z,4216.333333333333
2007-02-25T00:00:00Z,4547.583333333333
2007-02-26T00:00:00Z,3867.6666666666665
2007-02-27T00:00:00Z,3670.3333333333335
2007-02-28T00:00:00Z,3585.6666666666665
2007-03-01T00:00:00Z,3662.3333333333335
2007-03-02T00:00:00Z,2750.0416666666665
2007-03-03T00:00:00Z,3535.375
2007-03-04T00:00:00Z,4299.041666666667
2007-03-05T00:00:00Z,3988.75
2007-03-06T00:00:00Z,3452.3333333333335
2007-03-07T00:00:00Z,3318.5416666666665
2007-03-08T00:00:00Z,3500.0833333333335
2007-03-09T00:00:00Z,3694.7083333333335
2007-03-10T00:00:00Z,3134.7083333333335
2007-03-11T00:00:00Z,2790.304347826087
2007-03-12T00:00:00Z,3052.2916666666665
2007-03-13T00:00:00Z,2912.9583333333335
2007-03-14T00:00:00Z,2396.7083333333335
2007-03-15T00:00:00Z,2398.7083333333335
2007-03-16T00:00:00Z,3409.3333333333335
2007-03-17T00:00:00Z,4413.583333333333
2007-03-18T00:00:00Z,4489.333333333333
2007-03-19T00:00:00Z,3999.6666666666665
2007-03-20T00:00:00Z,2697.5833333333335
2007-03-21T00:00:00Z,2793.0833333333335
2007-03-22T00:00:00Z,2805.9583333333335
2007-03-23T00:00:00Z,2474.25
2007-03-24T00:00:00Z,2620.375
2007-03-25T00:00:00Z,2808
2007-03-26T00:00:00Z,2413
2007-03-27T00:00:00Z,2611.75
2007-03-28T00:00:00Z,2613.3333333333335
2007-03-29T00:00:00Z,2624.25
2007-03-30T00:00:00Z,2954.9583333333335
2007-03-31T00:00:00Z,2571.2916666666665
2007-04-01T00:00:00Z,2445.0833333333335
2007-04-02T00:00:00Z,2592.6666666666665
2007-04-03T00:00:00Z,2534.2083333333335
2007-04-04T00:00:00Z,2487.0833333333335
2007-04-05T00:00:00Z,2715.5833333333335
2007-04-06T00:00:00Z,3514.25
2007-04-07T00:00:00Z,4221.958333333333
2007-04-08T00:00:00Z,4151
2007-04-09T00:00:00Z,3651.375
2007-04-10T00:00:00Z,3224.375
2007-04-11T00:00:00Z,3511.9583333333335
2007-04-12T00:00:00Z,2799.5833333333335
2007-04-13T00:00:00Z,2674.625
2007-04-14T00:00:00Z,2717.0416666666665
2007-04-15T00:00:00Z,3125.75
2007-04-16T00:00:00Z,3271.625
2007-04-17T00:00:00Z,2817
2007-04-18T00:00:00Z,2473
2007-04-19T00:00:00Z,2680.4166666666665
2007-04-20T00:00:00Z,2708.4166666666665
2007-04-21T00:00:00Z,2777.75
2007-04-22T00:00:00Z,2809.625
2007-04-23T00:00:00Z,2594.375
2007-04-24T00:00:00Z,2680.9583333333335
2007-04-25T00:00:00Z,2868.6666666666665
2007-04-26T00:00:00Z,2713.7083333333335
2007-04-27T00:00:00Z,2560.75
2007-04-28T00:00:00Z,2498.6666666666665
2007-04-29T00:00:00Z,2704.7083333333335
2007-04-30T00:00:00Z,2807.0416666666665
2007-05-01T00:00:00Z,3168.4583333333335
2007-05-02T00:00:00Z,3279.7083333333335
2007-05-03T00:00:00Z,2412.625
2007-05-04T00:00:00Z,2564.9583333333335
2007-05-05T00:00:00Z,2590
2007-05-06T00:00:00Z,2546.25
2007-05-07T00:00:00Z,2697.9583333333335
2007-05-08T00:00:00Z,2565.4166666666665
2007-05-09T00:00:00Z,2471.4166666666665
2007-05-10T00:00:00Z,2786.25
2007-05-11T00:00:00Z,2973.5833333333335
2007-05-12T00:00:00Z,3217.75
2007-05-13T00:00:00Z,2773.6666666666665
2007-05-14T00:00:00Z,2515.3333333333335
2007-05-15T00:00:00Z,2730
2007-05-16T00:00:00Z,2754.7083333333335
2007-05-17T00:00:00Z,2423.75
2007-05-18T00:00:00Z,2250.625
2007-05-19T00:00:00Z,2584.5833333333335
2007-05-20T00:00:00Z,2782.75
2007-05-21T00:00:00Z,2971.125
2007-05-22T00:00:00Z,2835
2007-05-23T00:00:00Z,2795.6666666666665
2007-05-24T00:00:00Z,2835.25
2007-05-25T00:00:00Z,3025.0416666666665
2007-05-26T00:00:00Z,3318.6666666666665
2007-05-27T00:00:00Z,3545.75
2007-05-28T00:00:00Z,3678.3333333333335
2007-05-29T00:00:00Z,3506.9166666666665
2007-05-30T00:00:00Z,3585.2916666666665
2007-05-31T00:00:00Z,3575.6666666666665
2007-06-01T00:00:00Z,3610.5833333333335
2007-06-02T00:00:00Z,3335.375
2007-06-03T00:00:00Z,2591.625
2007-06-04T00:00:00Z,3114.3333333333335
2007-06-05T00:00:00Z,3282.5833333333335
2007-06-06T00:00:00Z,3075.9583333333335
2007-06-07T00:00:00Z,3553.7083333333335
2007-06-08T00:00:00Z,4022.25
2007-06-09T00:00:00Z,4152
2007-06-10T00:00:00Z,3807.75
2007-06-11T00:00:00Z,2950.5416666666665
2007-06-12T00:00:00Z,3128
2007-06-13T00:00:00Z,2962.2916666666665
2007-06-14T00:00:00Z,2393.6666666666665
2007-06-15T00:00:00Z,2264.9166666666665
2007-06-16T00:00:00Z,2798.6666666666665
2007-06-17T00:00:00Z,3529
2007-06-18T00:00:00Z,4003.75
2007-06-19T00:00:00Z,4209.5
2007-06-20T00:00:00Z,3560.5833333333335
2007-06-21T00:00:00Z,3354.9583333333335
2007-06-22T00:00:00Z,3286.0416666666665
2007-06-23T00:00:00Z,3452.0416666666665
2007-06-24T00:00:00Z,3663.0416666666665
2007-06-25T00:00:00Z,3857
2007-06-26T00:00:00Z,4159.75
2007-06-27T00:00:00Z,4287.666666666667
2007-06-28T00:00:00Z,4037.375
2007-06-29T00:00:00Z,3856
2007-06-30T00:00:00Z,3479
2007-07-01T00:00:00Z,3455.125
2007-07-02T00:00:00Z,3171.25
2007-07-03T00:00:00Z,3265.2916666666665
2007-07-04T00:00:00Z,3701.4166666666665
2007-07-05T00:00:00Z,3768.0416666666665
2007-07-06T00:00:00Z,3838.3333333333335
2007-07-07T00:00:00Z,4011.9583333333335
2007-07-08T00:00:00Z,4490.416666666667
2007-07-09T00:00:00Z,4695.333333333333
2007-07-10T00:00:00Z,4111.666666666667
2007-07-11T00:00:00Z,3758.5833333333335
2007-07-12T00:00:00Z,3747.375
2007-07-13T00:00:00Z,2865.9166666666665
2007-07-14T00:00:00Z,3392.5833333333335
2007-07-15T00:00:00Z,3939.2916666666665
2007-07-16T00:00:00Z,3809.375
2007-07-17T00:00:00Z,3686.25
2007-07-18T00:00:00Z,4132
2007-07-19T00:00:00Z,4499.416666666667
2007-07-20T00:00:00Z,3613
2007-07-21T00:00:00Z,3381.4166666666665
2007-07-22T00:00:00Z,3164.25
2007-07-23T00:00:00Z,3308.7083333333335
2007-07-24T00:00:00Z,2795.2916666666665
2007-07-25T00:00:00Z,3091.0833333333335
2007-07-26T00:00:00Z,3612.75
2007-07-27T00:00:00Z,3713.7083333333335
2007-07-28T00:00:00Z,3720.6666666666665
2007-07-29T00:00:00Z,3755.75
2007-07-30T00:00:00Z,3566
2007-07-31T00:00:00Z,3948
2007-08-01T00:00:00Z,4122.916666666667
2007-08-02T00:00:00Z,4091.625
2007-08-03T00:00:00Z,4062.7083333333335
2007-08-04T00:00:00Z,4460.75
2007-08-05T00:00:00Z,4405.708333333333
2007-08-06T00:00:00Z,4707.958333333333
2007-08-07T00:00:00Z,4893.75
2007-08-08T00:00:00Z,5252.666666666667
2007-08-09T00:00:00Z,5441.333333333333
2007-08-10T00:00:00Z,5214.083333333333
2007-08-11T00:00:00Z,4609
2007-08-12T00:00:00Z,4642.666666666667
2007-08-13T00:00:00Z,4606.583333333333
2007-08-14T00:00:00Z,4139.583333333333
2007-08-15T00:00:00Z,4190.25
2007-08-16T00:00:00Z,4838.708333333333
2007-08-17T00:00:00Z,4647.375
2007-08-18T00:00:00Z,4040.625
2007-08-19T00:00:00Z,4252.416666666667
2007-08-20T00:00:00Z,4838.041666666667
2007-08-21T00:00:00Z,4482.708333333333
2007-08-22T00:00:00Z,3955.4166666666665
2007-08-23T00:00:00Z,4045.4166666666665
2007-08-24T00:00:00Z,4505.708333333333
2007-08-25T00:00:00Z,5088
2007-08-26T00:00:00Z,4354.375
2007-08-27T00:00:00Z,4113.25
2007-08-28T00:00:00Z,4362.583333333333
2007-08-29T00:00:00Z,4478.125
2007-08-30T00:00:00Z,4060.6666666666665
2007-08-31T00:00:00Z,3955.375
2007-09-01T00:00:00Z,3187.0416666666665
2007-09-02T00:00:00Z,3444
2007-09-03T00:00:00Z,3801.9583333333335
2007-09-04T00:00:00Z,3858.375
2007-09-05T00:00:00Z,3967.3333333333335
2007-09-06T00:00:00Z,4076.0416666666665
2007-09-07T00:00:00Z,4088.5833333333335
2007-09-08T00:00:00Z,4241.416666666667
2007-09-09T00:00:00Z,4134.041666666667
2007-09-10T00:00:00Z,3962.9583333333335
2007-09-11T00:00:00Z,3838
2007-09-12T00:00:00Z,3462.0416666666665
2007-09-13T00:00:00Z,3137.0833333333335
2007-09-14T00:00:00Z,2790.6666666666665
2007-09-15T00:00:00Z,2933.4583333333335
2007-09-16T00:00:00Z,2565.7916666666665
2007-09-17T00:00:00Z,2475.6666666666665
2007-09-18T00:00:00Z,2499.0833333333335
2007-09-19T00:00:00Z,2602.25
2007-09-20T00:00:00Z,2752.6666666666665
2007-09-21T00:00:00Z,2515.3333333333335
2007-09-22T00:00:00Z,3567.0833333333335
2007-09-23T00:00:00Z,3928.375
2007-09-24T00:00:00Z,3476
2007-09-25T00:00:00Z,3479.9583333333335
2007-09-26T00:00:00Z,3469.625
2007-09-27T00:00:00Z,3360.7083333333335
2007-09-28T00:00:00Z,2977.0833333333335
2007-09-29T00:00:00Z,2645.625
2007-09-30T00:00:00Z,2713.5416666666665
2007-10-01T00:00:00Z,2638.3333333333335
2007-10-02T00:00:00Z,2668.0416666666665
2007-10-03T00:00:00Z,3078.375
2007-10-04T00:00:00Z,3287.3333333333335
2007-10-05T00:00:00Z,3224.375
2007-10-06T00:00:00Z,3378.2916666666665
2007-10-07T00:00:00Z,3545
2007-10-08T00:00:00Z,3530.625
2007-10-09T00:00:00Z,3546
2007-10-10T00:00:00Z,3156.4166666666665
2007-10-11T00:00:00Z,2420.6666666666665
2007-10-12T00:00:00Z,2546
2007-10-13T00:00:00Z,2763.3333333333335
2007-10-14T00:00:00Z,2766.0416666666665
2007-10-15T00:00:00Z,2557.9583333333335
2007-10-16T00:00:00Z,2444.625
2007-10-17T00:00:00Z,2561.375
2007-10-18T00:00:00Z,2671.3333333333335
2007-10-19T00:00:00Z,2686.75
2007-10-20T00:00:00Z,2627.7083333333335
2007-10-21T00:00:00Z,2720.9583333333335
2007-10-22T00:00:00Z,2543
2007-10-23T00:00:00Z,2593.0416666666665
2007-10-24T00:00:00Z,2676.4166666666665
2007-10-25T00:00:00Z,2529.0833333333335
2007-10-26T00:00:00Z,2628.6666666666665
2007-10-27T00:00:00Z,2601.625
2007-10-28T00:00:00Z,2842.3333333333335
2007-10-29T00:00:00Z,3326.5833333333335
2007-10-30T00:00:00Z,3532.2916666666665
2007-10-31T00:00:00Z,3295
2007-11-01T00:00:00Z,2686.375
2007-11-02T00:00:00Z,2880.0416666666665
2007-11-03T00:00:00Z,3396.5833333333335
2007-11-04T00:00:00Z,3407.625
2007-11-05T00:00:00Z,3260.375
2007-11-06T00:00:00Z,3081.7083333333335
2007-11-07T00:00:00Z,4010.4583333333335
2007-11-08T00:00:00Z,4326.916666666667
2007-11-09T00:00:00Z,3598.0833333333335
2007-11-10T00:00:00Z,3665.4166666666665
2007-11-11T00:00:00Z,4092
2007-11-12T00:00:00Z,3329.0833333333335
2007-11-13T00:00:00Z,2781.2083333333335
2007-11-14T00:00:00Z,2601.0416666666665
2007-11-15T00:00:00Z,3030
2007-11-16T00:00:00Z,3854.7083333333335
2007-11-17T00:00:00Z,4205.25
2007-11-18T00:00:00Z,3623.3333333333335
2007-11-19T00:00:00Z,3016.7083333333335
2007-11-20T00:00:00Z,3040.7083333333335
2007-11-21T00:00:00Z,3022.25
2007-11-22T00:00:00Z,2976.0416666666665
2007-11-23T00:00:00Z,3869.6666666666665
2007-11-24T00:00:00Z,4812.958333333333
2007-11-25T00:00:00Z,4060.6666666666665
2007-11-26T00:00:00Z,3546.2083333333335
2007-11-27T00:00:00Z,3073.0416666666665
2007-11-28T00:00:00Z,4027.9583333333335
2007-11-29T00:00:00Z,3946.9583333333335
2007-11-30T00:00:00Z,3886.25
2007-12-01T00:00:00Z,4279.041666666667
2007-12-02T00:00:00Z,4179.958333333333
2007-12-03T00:00:00Z,3686.0416666666665
2007-12-04T00:00:00Z,4718.5
2007-12-05T00:00:00Z,4277.083333333333
2007-12-06T00:00:00Z,4912.958333333333
2007-12-07T00:00:00Z,4912.541666666667
2007-12-08T00:00:00Z,3688.6666666666665
2007-12-09T00:00:00Z,2984.5833333333335
2007-12-10T00:00:00Z,2679.625
2007-12-11T00:00:00Z,2589
2007-12-12T00:00:00Z,2575.3333333333335
2007-12-13T00:00:00Z,2766.25
2007-12-14T00:00:00Z,3147.6666666666665
2007-12-15T00:00:00Z,4800.583333333333
2007-12-16T00:00:00Z,4929.75
2007-12-17T00:00:00Z,5143.333333333333
2007-12-18T00:00:00Z,5482.041666666667
2007-12-19T00:00:00Z,4577.75
2007-12-20T00:00:00Z,4414.666666666667
2007-12-21T00:00:00Z,4496
2007-12-22T00:00:00Z,4461.833333333333
2007-12-23T00:00:00Z,3941.7083333333335
2007-12-24T00:00:00Z,4520.666666666667
2007-12-25T00:00:00Z,4559.625
2007-12-26T00:00:00Z,4493
2007-12-27T00:00:00Z,4145
2007-12-28T00:00:00Z,4146.958333333333
2007-12-29T00:00:00Z,3621.6666666666665
2007-12-30T00:00:00Z,3865.375
2007-12-31T00:00:00Z,4127.416666666667
2008-01-01T00:00:00Z,4835.291666666667
2008-01-02T00:00:00Z,6324.416666666667
2008-01-03T00:00:00Z,6426.625
2008-01-04T00:00:00Z,6124.041666666667
2008-01-05T00:00:00Z,5211.333333333333
2008-01-06T00:00:00Z,3789.625
2008-01-07T00:00:00Z,3220.9166666666665
2008-01-08T00:00:00Z,3026.625
2008-01-09T00:00:00Z,2677
2008-01-10T00:00:00Z,3920.2083333333335
2008-01-11T00:00:00Z,3271.125
2008-01-12T00:00:00Z,4084.7083333333335
2008-01-13T00:00:00Z,4541
2008-01-14T00:00:00Z,4827
2008-01-15T00:00:00Z,5417.208333333333
2008-01-16T00:00:00Z,5525.75
2008-01-17T00:00:00Z,5571.666666666667
2008-01-18T00:00:00Z,5054.375
2008-01-19T00:00:00Z,5010.75
2008-01-20T00:00:00Z,6085.375
2008-01-21T00:00:00Z,6792.25
2008-01-22T00:00:00Z,5721.291666666667
2008-01-23T00:00:00Z,4586.041666666667
2008-01-24T00:00:00Z,5211.375
2008-01-25T00:00:00Z,5946.333333333333
2008-01-26T00:00:00Z,5075
2008-01-27T00:00:00Z,4817.5
2008-01-28T00:00:00Z,4534.666666666667
2008-01-29T00:00:00Z,3609.3333333333335
2008-01-30T00:00:00Z,3815.9583333333335
2008-01-31T00:00:00Z,4872.541666666667
2008-02-01T00:00:00Z,4978.083333333333
2008-02-02T00:00:00Z,4496.708333333333
2008-02-03T00:00:00Z,4062
2008-02-04T00:00:00Z,3433.0833333333335
2008-02-05T00:00:00Z,2938.9583333333335
2008-02-06T00:00:00Z,2551.25
2008-02-07T00:00:00Z,3046.6666666666665
2008-02-08T00:00:00Z,3733.3333333333335
2008-02-09T00:00:00Z,3622.3333333333335
2008-02-10T00:00:00Z,3937.6666666666665
2008-02-11T00:00:00Z,4807.333333333333
2008-02-12T00:00:00Z,5149.333333333333
2008-02-13T00:00:00Z,4872.041666666667
2008-02-14T00:00:00Z,4939.666666666667
2008-02-15T00:00:00Z,3997.9583333333335
2008-02-16T00:00:00Z,3538.375
2008-02-17T00:00:00Z,3856
2008-02-18T00:00:00Z,2895.625
2008-02-19T00:00:00Z,4124.666666666667
2008-02-20T00:00:00Z,4001.4583333333335
2008-02-21T00:00:00Z,4518.708333333333
2008-02-22T00:00:00Z,4673.416666666667
2008-02-23T00:00:00Z,3711.5833333333335
2008-02-24T00:00:00Z,4637.291666666667
2008-02-25T00:00:00Z,3571
2008-02-26T00:00:00Z,3606.6666666666665
2008-02-27T00:00:00Z,4659.375
2008-02-28T00:00:00Z,5199.625
2008-02-29T00:00:00Z,4612.708333333333
2008-03-01T00:00:00Z,3462.875
2008-03-02T00:00:00Z,3610.9583333333335
2008-03-03T00:00:00Z,3049.375
2008-03-04T00:00:00Z,2484.7083333333335
2008-03-05T00:00:00Z,2931
2008-03-06T00:00:00Z,3426.9583333333335
2008-03-07T00:00:00Z,3673.9583333333335
2008-03-08T00:00:00Z,3979.7083333333335
2008-03-09T00:00:00Z,4509.304347826087
2008-03-10T00:00:00Z,3862.9583333333335
2008-03-11T00:00:00Z,3167
2008-03-12T00:00:00Z,3139.0416666666665
2008-03-13T00:00:00Z,3095.25
2008-03-14T00:00:00Z,2574.2916666666665
2008-03-15T00:00:00Z,2879.9166666666665
2008-03-16T00:00:00Z,3057.9583333333335
2008-03-17T00:00:00Z,3491.3333333333335
2008-03-18T00:00:00Z,3626.3333333333335
2008-03-19T00:00:00Z,2700.9583333333335
2008-03-20T00:00:00Z,2819.3333333333335
2008-03-21T00:00:00Z,3278.9583333333335
2008-03-22T00:00:00Z,2908.6666666666665
2008-03-23T00:00:00Z,3135.9583333333335
2008-03-24T00:00:00Z,3838.2916666666665
2008-03-25T00:00:00Z,3943.75
2008-03-26T00:00:00Z,3026.0833333333335
2008-03-27T00:00:00Z,2571.9583333333335
2008-03-28T00:00:00Z,2310.625
2008-03-29T00:00:00Z,3185
2008-03-30T00:00:00Z,4085.6666666666665
2008-03-31T00:00:00Z,3792
2008-04-01T00:00:00Z,2815.7083333333335
2008-04-02T00:00:00Z,2482.7083333333335
2008-04-03T00:00:00Z,3424.0416666666665
2008-04-04T00:00:00Z,3369.625
2008-04-05T00:00:00Z,2886.2916666666665
2008-04-06T00:00:00Z,3251.9166666666665
2008-04-07T00:00:00Z,3174.2916666666665
2008-04-08T00:00:00Z,2882.0416666666665
2008-04-09T00:00:00Z,2595.125
2008-04-10T00:00:00Z,2472.375
2008-04-11T00:00:00Z,2372
2008-04-12T00:00:00Z,2534.5833333333335
2008-04-13T00:00:00Z,2723.7083333333335
2008-04-14T00:00:00Z,3607.9583333333335
2008-04-15T00:00:00Z,3186.5833333333335
2008-04-16T00:00:00Z,3185.6666666666665
2008-04-17T00:00:00Z,2826.625
2008-04-18T00:00:00Z,2550.25
2008-04-19T00:00:00Z,2400.0833333333335
2008-04-20T00:00:00Z,2523
2008-04-21T00:00:00Z,2538.375
2008-04-22T00:00:00Z,2463.375
2008-04-23T00:00:00Z,2382.9166666666665
2008-04-24T00:00:00Z,2516.0416666666665
2008-04-25T00:00:00Z,2516.9583333333335
2008-04-26T00:00:00Z,2783.2916666666665
2008-04-27T00:00:00Z,2576.9583333333335
2008-04-28T00:00:00Z,2342.2916666666665
2008-04-29T00:00:00Z,2578.0416666666665
2008-04-30T00:00:00Z,2916.6666666666665
2008-05-01T00:00:00Z,2592.2916666666665
2008-05-02T00:00:00Z,2477.25
2008-05-03T00:00:00Z,2664.3333333333335
2008-05-04T00:00:00Z,2766.6666666666665
2008-05-05T00:00:00Z,2428.25
2008-05-06T00:00:00Z,2477.7083333333335
2008-05-07T00:00:00Z,2575.25
2008-05-08T00:00:00Z,2541.0833333333335
2008-05-09T00:00:00Z,2679.625
2008-05-10T00:00:00Z,2713.0833333333335
2008-05-11T00:00:00Z,2485.625
2008-05-12T00:00:00Z,2486.0416666666665
2008-05-13T00:00:00Z,2461.0833333333335
2008-05-14T00:00:00Z,2356.5833333333335
2008-05-15T00:00:00Z,2341
2008-05-16T00:00:00Z,2407.2916666666665
2008-05-17T00:00:00Z,2529.2916666666665
2008-05-18T00:00:00Z,2443
2008-05-19T00:00:00Z,2428
2008-05-20T00:00:00Z,2436.0833333333335
2008-05-21T00:00:00Z,2397.2083333333335
2008-05-22T00:00:00Z,2477.0416666666665
2008-05-23T00:00:00Z,2410.9583333333335
2008-05-24T00:00:00Z,2620.3333333333335
2008-05-25T00:00:00Z,2648.3333333333335
2008-05-26T00:00:00Z,2982
2008-05-27T00:00:00Z,3114.0416666666665
2008-05-28T00:00:00Z,2424.3333333333335
2008-05-29T00:00:00Z,2565.625
2008-05-30T00:00:00Z,3016
2008-05-31T00:00:00Z,3586.2916666666665
2008-06-01T00:00:00Z,3459.7083333333335
2008-06-02T00:00:00Z,3172.25
2008-06-03T00:00:00Z,2938.7916666666665
2008-06-04T00:00:00Z,3793.4166666666665
2008-06-05T00:00:00Z,4190.083333333333
2008-06-06T00:00:00Z,4531.541666666667
2008-06-07T00:00:00Z,4783.375
2008-06-08T00:00:00Z,4974.916666666667
2008-06-09T00:00:00Z,4808.041666666667
